u,v,key,osmid,highway,lanes,oneway,reversed,length,geometry,ref,name,bridge,maxspeed,service,access,tunnel,width
6479742796,149872438,0,"[690614688, 690614685]",service,,False,True,18.88092957401284,"LINESTRING (-98.478515 29.4236068, -98.4785151 29.4237036, -98.4785151 29.4237766)",,,,,,,building_passage,
6479742797,6479742798,0,690614690,service,,False,True,18.41576276162584,"LINESTRING (-98.4759495 29.4189359, -98.4759468 29.4191015)",,,,,parking_aisle,,,
6479742798,6479742797,0,690614690,service,,False,False,18.41576276162584,"LINESTRING (-98.4759468 29.4191015, -98.4759495 29.4189359)",,,,,parking_aisle,,,
6479742798,6479742799,0,690614693,service,,False,False,27.420973642527347,"LINESTRING (-98.4759468 29.4191015, -98.4762299 29.4191035)",,,,,parking_aisle,,,
6479742798,6479742800,0,690614693,service,,False,True,43.25757221709387,"LINESTRING (-98.4759468 29.4191015, -98.4755002 29.4190983)",,,,,parking_aisle,,,
6479742799,10416501987,0,15142309,tertiary,,False,False,56.07568825060928,"LINESTRING (-98.4762299 29.4191035, -98.4762302 29.4185992)",,South Cherry Street,,35 mph,,,,
6479742799,149683891,0,15142309,tertiary,,False,True,81.3725674570041,"LINESTRING (-98.4762299 29.4191035, -98.4762296 29.4198353)",,South Cherry Street,,35 mph,,,,
6479742799,6479742798,0,690614693,service,,False,True,27.420973642527347,"LINESTRING (-98.4762299 29.4191035, -98.4759468 29.4191015)",,,,,parking_aisle,,,
6479742800,6479742798,0,690614693,service,,False,False,43.25757221709387,"LINESTRING (-98.4755002 29.4190983, -98.4759468 29.4191015)",,,,,parking_aisle,,,
6486955482,6486956099,0,1309901283,footway,,False,True,7.847931125655275,"LINESTRING (-98.4782657 29.4215922, -98.478244 29.4216602)",,,,,,,,
6486955482,6486956101,0,"[691322241, 729730114, 729730118]",primary,2,True,False,94.29656582589959,"LINESTRING (-98.4782657 29.4215922, -98.4779081 29.4215077, -98.4778651 29.4214968, -98.477776 29.4214732, -98.4777349 29.4214642, -98.4773979 29.4213902, -98.4773254 29.4214077)",,East Commerce Street,,,,,,
6486955482,5796200352,0,"[1309901283, 1309901277]",footway,,False,False,8.8167582872183,"LINESTRING (-98.4782657 29.4215922, -98.4782763 29.421559, -98.4782943 29.421517)",,,,,,,,
6486956097,150026154,0,1308515510,primary,4,False,True,10.107793700332413,"LINESTRING (-98.4784305 29.4216603, -98.4783291 29.4216388)",,East Commerce Street,,,,,,
6486956097,149758493,0,"[156137178, 1308515507, 1308515508, 1308515509]",primary,4,False,False,82.71161461595291,"LINESTRING (-98.4784305 29.4216603, -98.4788476 29.4217523, -98.47892 29.4217663, -98.4791975 29.421824, -98.47926 29.421837)",,East Commerce Street,,,,,,
6486956097,12128130385,0,"[1309901285, 1309901286]",footway,,False,False,10.940355737455313,"LINESTRING (-98.4784305 29.4216603, -98.4784144 29.4217167, -98.4783708 29.4217301)",,,,,,,,
6486956097,12128130391,0,"[1309901282, 1309901286]",footway,,False,True,12.359969190899106,"LINESTRING (-98.4784305 29.4216603, -98.478455 29.4215742, -98.4784453 29.4215534)",,,,,,,,
6486956099,150026154,0,691322242,primary,2,True,False,8.578902277857338,"LINESTRING (-98.478244 29.4216602, -98.4783291 29.4216388)",,East Commerce Street,,,,,,
6486956099,6486955482,0,1309901283,footway,,False,False,7.847931125655275,"LINESTRING (-98.478244 29.4216602, -98.4782657 29.4215922)",,,,,,,,
6486956099,6479742574,0,"[1309901283, 1309901284]",footway,,False,True,12.919076533819503,"LINESTRING (-98.478244 29.4216602, -98.478224 29.4217231, -98.4782811 29.421734)",,,,,,,,
6486956101,10230383335,0,157389487,primary,4,False,True,5.147060103175161,"LINESTRING (-98.4773254 29.4214077, -98.4772742 29.4213953)",,East Commerce Street,,,,,,
6486956101,6486956099,0,691322242,primary,2,True,False,94.62043582266928,"LINESTRING (-98.4773254 29.4214077, -98.4773751 29.4214603, -98.4777313 29.4215411, -98.477776 29.4215513, -98.4778646 29.4215706, -98.477908 29.42158, -98.478244 29.4216602)",,East Commerce Street,,,,,,
6560295523,8428926663,0,156137170,secondary,,False,True,18.59684338796732,"LINESTRING (-98.4347559 29.4375296, -98.4346669 29.4373814)",,Frost Bank Center Drive,,,,,,
6560295523,8428926674,0,156137170,secondary,,False,False,24.87313656823347,"LINESTRING (-98.4347559 29.4375296, -98.434776 29.437563, -98.4348831 29.4377239)",,Frost Bank Center Drive,,,,,,
6560295523,8552801838,0,698595437,service,,False,False,66.05123868980215,"LINESTRING (-98.4347559 29.4375296, -98.4349571 29.4374365, -98.4353583 29.437251)",,,,,,,,
6560295524,8552801834,0,698595437,service,,False,True,54.00417003130144,"LINESTRING (-98.4363216 29.4367908, -98.4358313 29.4370222)",,,,,,,,
6560295524,6560295524,0,698595437,service,,False,False,780.4992371496352,"LINESTRING (-98.4363216 29.4367908, -98.4365789 29.4369727, -98.4380565 29.4369516, -98.4391223 29.4363161, -98.4391223 29.4356358, -98.437348 29.4356041, -98.4362671 29.4356411, -98.4363049 29.436438, -98.4363216 29.4367908)",,,,,,,,
6560295524,6560295524,1,698595437,service,,False,True,780.4992371496352,"LINESTRING (-98.4363216 29.4367908, -98.4363049 29.436438, -98.4362671 29.4356411, -98.437348 29.4356041, -98.4391223 29.4356358, -98.4391223 29.4363161, -98.4380565 29.4369516, -98.4365789 29.4369727, -98.4363216 29.4367908)",,,,,,,,
6618872932,6618872934,0,15149605,residential,,False,False,71.82567649753813,"LINESTRING (-98.4624378 29.42424, -98.4616962 29.4242425)",,Canton Street,,,,,,
6618872932,149806029,0,15149605,residential,,False,True,87.86439733989647,"LINESTRING (-98.4624378 29.42424, -98.463345 29.424237)",,Canton Street,,,,,,
6618872932,8548164423,0,704806519,service,,False,False,19.539590322964468,"LINESTRING (-98.4624378 29.42424, -98.4624345 29.4244157)",,,,,,private,,
6618872933,8293004264,0,156137181,secondary,,False,False,9.801401828913749,"LINESTRING (-98.4624224 29.4250693, -98.4623212 29.4250697)",,East Houston Street,,,,,,
6618872933,8548164451,0,156137181,secondary,,False,True,73.6551971781881,"LINESTRING (-98.4624224 29.4250693, -98.4631829 29.4250707)",,East Houston Street,,,,,,
6618872933,6618872940,0,704806519,service,,False,True,19.08359314931223,"LINESTRING (-98.4624224 29.4250693, -98.4624256 29.4248977)",,,,,,private,,
6618872934,149781624,0,15149605,residential,,False,False,44.18400893899755,"LINESTRING (-98.4616962 29.4242425, -98.46124 29.424244)",,Canton Street,,,,,,
6618872934,6618872932,0,15149605,residential,,False,True,71.82567649753813,"LINESTRING (-98.4616962 29.4242425, -98.4624378 29.42424)",,Canton Street,,,,,,
6618872934,8548164421,0,704806520,service,,False,False,19.4621232983258,"LINESTRING (-98.4616962 29.4242425, -98.4616962 29.4243736, -98.4617213 29.4244117)",,,,,,private,,
6618872939,10559149703,0,156137181,secondary,,False,False,17.53973644538618,"LINESTRING (-98.4618452 29.4250682, -98.4616641 29.4250678)",,East Houston Street,,,,,,
6618872939,8293004264,0,156137181,secondary,,False,True,46.10128254373025,"LINESTRING (-98.4618452 29.4250682, -98.4623212 29.4250697)",,East Houston Street,,,,,,
6618872939,6618872941,0,704806520,service,,False,True,18.360763250749375,"LINESTRING (-98.4618452 29.4250682, -98.4618483 29.4249031)",,,,,,private,,
6618872940,6618872933,0,704806519,service,,False,False,19.08359314931223,"LINESTRING (-98.4624256 29.4248977, -98.4624224 29.4250693)",,,,,,private,,
6618872940,6618872943,0,704806519,service,,False,True,14.957698607585037,"LINESTRING (-98.4624256 29.4248977, -98.4624281 29.4247632)",,,,,,private,,
6618872940,6618872941,0,704806521,service,,False,False,55.91528375042622,"LINESTRING (-98.4624256 29.4248977, -98.4618483 29.4249031)",,,,,parking_aisle,,,
6618872941,6618872939,0,704806520,service,,False,False,18.360763250749375,"LINESTRING (-98.4618483 29.4249031, -98.4618452 29.4250682)",,,,,,private,,
6618872941,6618872940,0,704806521,service,,False,True,55.91528375042622,"LINESTRING (-98.4618483 29.4249031, -98.4624256 29.4248977)",,,,,parking_aisle,,,
6618872941,6618872942,0,704806520,service,,False,True,15.04714254193421,"LINESTRING (-98.4618483 29.4249031, -98.4618494 29.4248473, -98.4618477 29.4247678)",,,,,,private,,
6618872942,6618872943,0,704806522,service,,True,False,56.21469936747548,"LINESTRING (-98.4618477 29.4247678, -98.4624281 29.4247632)",,,,,parking_aisle,,,
6618872942,6618872941,0,704806520,service,,False,False,15.04714254193421,"LINESTRING (-98.4618477 29.4247678, -98.4618494 29.4248473, -98.4618483 29.4249031)",,,,,,private,,
6618872942,6618872945,0,704806520,service,,False,True,18.500071817849644,"LINESTRING (-98.4618477 29.4247678, -98.4618445 29.4246167, -98.4618373 29.4246028)",,,,,,private,,
6618872943,6618872940,0,704806519,service,,False,False,14.957698607585037,"LINESTRING (-98.4624281 29.4247632, -98.4624256 29.4248977)",,,,,,private,,
6618872943,6618872944,0,704806519,service,,False,True,18.07153701045113,"LINESTRING (-98.4624281 29.4247632, -98.4624311 29.4246007)",,,,,,private,,
6618872944,6618872943,0,704806519,service,,False,False,18.07153701045113,"LINESTRING (-98.4624311 29.4246007, -98.4624281 29.4247632)",,,,,,private,,
6618872944,8548164423,0,704806519,service,,False,True,20.573725933781272,"LINESTRING (-98.4624311 29.4246007, -98.4624345 29.4244157)",,,,,,private,,
6618872944,6618872945,0,704806523,service,,True,False,57.51074362676644,"LINESTRING (-98.4624311 29.4246007, -98.4618373 29.4246028)",,,,,parking_aisle,,,
6618872945,8548164445,0,704806524,service,,False,False,43.82843916582875,"LINESTRING (-98.4618373 29.4246028, -98.4613848 29.424598)",,,,,,,,
6618872945,6618872942,0,704806520,service,,False,False,18.500071817849644,"LINESTRING (-98.4618373 29.4246028, -98.4618445 29.4246167, -98.4618477 29.4247678)",,,,,,private,,
6618872945,8548164421,0,704806520,service,,False,True,24.062128325024027,"LINESTRING (-98.4618373 29.4246028, -98.4618013 29.4245333, -98.4617213 29.4244117)",,,,,,private,,
6618872946,11161911876,0,263116283,secondary,2,True,False,20.6600556366638,"LINESTRING (-98.4612396 29.4245965, -98.4612398 29.4244107)",,North New Braunfels Avenue,,,,,,
6618872946,8548164445,0,704806524,service,,False,True,14.063790559716539,"LINESTRING (-98.4612396 29.4245965, -98.4613848 29.424598)",,,,,,,,
6618872947,7281574075,0,15149603,residential,,False,False,30.4792183252761,"LINESTRING (-98.460485 29.4242246, -98.4601703 29.4242249)",,Canton Street,,,,,,
6618872947,149781675,0,15149603,residential,,False,True,54.33379156401489,"LINESTRING (-98.460485 29.4242246, -98.461046 29.424224)",,Canton Street,,,,,,
6618872947,6618872951,0,704806525,service,,False,False,18.126684969677395,"LINESTRING (-98.460485 29.4242246, -98.4604823 29.4240616)",,,,,,private,,
6618872950,149872489,0,15153798,residential,,False,False,138.99343308774775,"LINESTRING (-98.4604411 29.4233825, -98.459006 29.423386)",,East Crockett Street,,,,,,
6618872950,8186057959,0,15153798,residential,,False,True,16.75552564070771,"LINESTRING (-98.4604411 29.4233825, -98.4606141 29.4233821)",,East Crockett Street,,,,,,
6618872950,6618872951,0,704806525,service,,False,True,76.61189068591617,"LINESTRING (-98.4604411 29.4233825, -98.4604439 29.4237529, -98.4604836 29.4238085, -98.4604823 29.4240616)",,,,,,private,,
6618872950,8186057958,0,880035073,service,,False,True,29.064270014266576,"LINESTRING (-98.4604411 29.4233825, -98.4604597 29.423286, -98.4604958 29.4232367, -98.4606164 29.4232351)",,,,,,,,
6618872951,6618872947,0,704806525,service,,False,True,18.126684969677395,"LINESTRING (-98.4604823 29.4240616, -98.460485 29.4242246)",,,,,,private,,
6618872951,6618872952,0,704806526,service,,False,False,54.426414241210026,"LINESTRING (-98.4604823 29.4240616, -98.4610442 29.4240547)",,,,,parking_aisle,private,,
6618872951,6618872950,0,704806525,service,,False,False,76.61189068591617,"LINESTRING (-98.4604823 29.4240616, -98.4604836 29.4238085, -98.4604439 29.4237529, -98.4604411 29.4233825)",,,,,,private,,
6618872952,149781675,0,15148178,secondary,,True,False,18.826134867790522,"LINESTRING (-98.4610442 29.4240547, -98.461046 29.424224)",,North New Braunfels Avenue,,30 mph,,,,
6618872952,6618872951,0,704806526,service,,False,True,54.426414241210026,"LINESTRING (-98.4610442 29.4240547, -98.4604823 29.4240616)",,,,,parking_aisle,private,,
6618916759,7155347612,0,704811939,service,,False,False,25.652988873343837,"LINESTRING (-98.4052364 29.4561246, -98.4052253 29.4563551)",,,,,,private,,
6618916759,149959899,0,15160499,residential,,False,True,119.81074882922744,"LINESTRING (-98.4052364 29.4561246, -98.405798 29.456162, -98.405962 29.456179, -98.406122 29.456211, -98.406278 29.456257, -98.406444 29.456318)",,Interstate Drive,,,,,,
6618916766,6618916771,0,243995124,primary,,False,True,126.28282098699688,"LINESTRING (-98.405589 29.4587744, -98.4066234 29.4580826)",FM 78,Seguin Road,,50 mph,,,,
6618916766,7155347612,0,704811939,service,,False,True,296.7840052718175,"LINESTRING (-98.405589 29.4587744, -98.4050518 29.4582006, -98.4049707 29.4580892, -98.4049489 29.4579914, -98.4050643 29.4565759, -98.405186 29.4564944, -98.4052234 29.4563939, -98.4052253 29.4563551)",,,,,,private,,
6618916767,149959899,0,15160499,residential,,False,False,60.82948212470482,"LINESTRING (-98.4069238 29.4566653, -98.406832 29.456572, -98.406712 29.456475, -98.40658 29.456389, -98.406444 29.456318)",,Interstate Drive,,,,,,
6618916767,6644027101,0,15160499,residential,,False,True,58.66812896086611,"LINESTRING (-98.4069238 29.4566653, -98.406952 29.456694, -98.4072939 29.457083)",,Interstate Drive,,,,,,
6618916767,6618916771,0,704811940,service,,False,False,180.8260606004117,"LINESTRING (-98.4069238 29.4566653, -98.4067274 29.4567797, -98.4065433 29.4569373, -98.4064403 29.4578284, -98.4066234 29.4580826)",,,,,,private,,
6618916771,6618916766,0,243995124,primary,,False,False,126.28282098699688,"LINESTRING (-98.4066234 29.4580826, -98.405589 29.4587744)",FM 78,Seguin Road,,50 mph,,,,
6618916771,149949883,0,243995124,primary,,False,True,119.11329871402822,"LINESTRING (-98.4066234 29.4580826, -98.407599 29.45743)",FM 78,Seguin Road,,50 mph,,,,
6618916771,6618916767,0,704811940,service,,False,True,180.8260606004117,"LINESTRING (-98.4066234 29.4580826, -98.4064403 29.4578284, -98.4065433 29.4569373, -98.4067274 29.4567797, -98.4069238 29.4566653)",,,,,,private,,
6619103386,2512404655,0,156137186,secondary,,False,False,137.615612077604,"LINESTRING (-98.4415909 29.4250297, -98.44017 29.4250321)",,East Houston Street,,,,,,
6619103386,150114977,0,156137186,secondary,,False,True,96.66700650240273,"LINESTRING (-98.4415909 29.4250297, -98.442589 29.425028)",,East Houston Street,,,,,,
6619103386,6619103389,0,704826473,service,,False,False,143.6058828330855,"LINESTRING (-98.4415909 29.4250297, -98.4417086 29.4247956, -98.4417793 29.4246613, -98.4417666 29.4237732)",,,,,,,,
6619103386,6619103392,0,704826473,service,,False,True,31.751335182783897,"LINESTRING (-98.4415909 29.4250297, -98.4414878 29.4247986, -98.4414867 29.424761)",,,,,,,,
6619103386,10680653308,0,1147919386,service,,False,True,188.18582093851015,"LINESTRING (-98.4415909 29.4250297, -98.4415625 29.4251298, -98.4414437 29.4251947, -98.4412546 29.4252112, -98.4403686 29.4252119, -98.4400273 29.425201, -98.4399509 29.4251701, -98.4398525 29.4250361)",,,,,,,,
6619103389,6619103392,0,704826473,service,,False,False,139.60474461715785,"LINESTRING (-98.4417666 29.4237732, -98.4414578 29.4237748, -98.4414867 29.424761)",,,,,,,,
6619103389,6619103386,0,704826473,service,,False,True,143.6058828330855,"LINESTRING (-98.4417666 29.4237732, -98.4417793 29.4246613, -98.4417086 29.4247956, -98.4415909 29.4250297)",,,,,,,,
6619103389,6619103415,0,704826479,service,,False,False,149.2241192964277,"LINESTRING (-98.4417666 29.4237732, -98.4417785 29.423563, -98.4415595 29.423544, -98.44145 29.422609)",,,,,,,,
6619103392,6619103386,0,704826473,service,,False,False,31.751335182783897,"LINESTRING (-98.4414867 29.424761, -98.4414878 29.4247986, -98.4415909 29.4250297)",,,,,,,,
6619103392,6619103389,0,704826473,service,,False,True,139.60474461715785,"LINESTRING (-98.4414867 29.424761, -98.4414578 29.4237748, -98.4417666 29.4237732)",,,,,,,,
6619103392,6619103395,0,704826474,service,,False,False,134.88981186165284,"LINESTRING (-98.4414867 29.424761, -98.4413193 29.4247431, -98.4413044 29.4240047, -98.4409282 29.4240031)",,,,,,,,
6619103395,6619103400,0,704826474,service,,False,False,17.389503872500185,"LINESTRING (-98.4409282 29.4240031, -98.4409222 29.4241594)",,,,,,,,
6619103395,6619103411,0,704826477,service,,False,True,81.94958889451408,"LINESTRING (-98.4409282 29.4240031, -98.4400822 29.42399)",,,,,,,,
6619103395,6619103392,0,704826474,service,,False,True,134.88981186165287,"LINESTRING (-98.4409282 29.4240031, -98.4413044 29.4240047, -98.4413193 29.4247431, -98.4414867 29.424761)",,,,,,,,
6619103398,6619103400,0,704826474,service,,False,False,70.72189322094769,"LINESTRING (-98.4411078 29.4246404, -98.4411022 29.4241612, -98.4409222 29.4241594)",,,,,,,,
6619103398,6619103400,1,704826474,service,,False,True,71.28333901772045,"LINESTRING (-98.4411078 29.4246404, -98.4409244 29.4246404, -98.4409132 29.4243927, -98.4409222 29.4241594)",,,,,,,,
6619103398,6619103403,0,704826475,service,,False,False,112.19937997765396,"LINESTRING (-98.4411078 29.4246404, -98.4411153 29.4248002, -98.440595 29.4248181, -98.4401421 29.4247888)",,,,,,,,
6619103400,6619103395,0,704826474,service,,False,True,17.389503872500185,"LINESTRING (-98.4409222 29.4241594, -98.4409282 29.4240031)",,,,,,,,
6619103400,6619103398,0,704826474,service,,False,False,71.28333901772045,"LINESTRING (-98.4409222 29.4241594, -98.4409132 29.4243927, -98.4409244 29.4246404, -98.4411078 29.4246404)",,,,,,,,
6619103400,6619103398,1,704826474,service,,False,True,70.72189322094769,"LINESTRING (-98.4409222 29.4241594, -98.4411022 29.4241612, -98.4411078 29.4246404)",,,,,,,,
6619103403,6619103410,0,704826475,service,,False,True,23.531290076275567,"LINESTRING (-98.4401421 29.4247888, -98.4400916 29.4245818)",,,,,,,,
6619103403,6619103407,0,704826475,service,,False,False,105.22431307016952,"LINESTRING (-98.4401421 29.4247888, -98.4398969 29.4246339, -98.4397584 29.4244905, -98.4396948 29.4242329, -98.4396873 29.4240014)",,,,,,,,
